pChEMBL Value,Canomicalsmiles
5.09,COc1cc2cc(N)c(=O)oc2cc1OCCCCCCOc1c[n+]([O-])on1
4.79,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3Cc2ccc(Cl)cc2)SC1=S
4.67,Cc1oc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C(=O)O
5.81,Fc1cccc(COc2ccc(Nc3ncnc4cc(N5CCNCC5)c(F)cc34)cc2Cl)c1
4.87,CCCCCCNC(=O)c1oc2nc(C(F)(F)F)ccc2c1N
5.57,CC(C)CCC1(O)C(=O)Nc2ccc(Nc3ccc(Cl)cc3)cc21
5.78,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)c(C)n2)cc1C(F)(F)F
5.25,O=C1Nc2ccc(Cl)cc2/C1=N/NC(=S)N1CCN(c2ccccc2[N+](=O)[O-])CC1
4.7,COc1cc(CN2C(=O)C3(C4=C(COC4=O)Nc4[nH]nc(-c5ccccc5)c43)c3cc(Cl)ccc32)cc(OC)c1OC
8.15,CC[C@@]1(OC(=O)[C@@H](NC(=S)NC(=O)c2cccs2)C(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
4.7,CNCCCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
4.64,COc1ccc2c(c1)[nH]c1c(-c3ccnc4ccccc34)nccc12
5.23,CCOc1ccc(NS(=O)(=O)c2ccc(OC)cc2)c2c(Cl)n[nH]c12
5.53,CC(=O)OC/C1=C/C[C@](C)(CCC=C(C)C)/C=C/[C@@H](OC(=O)C=C(C)C)[C@](C)(O)/C=C/C1=O
4.29,O=C1C[C@H]2O[C@H]([C@@H](Br)c3ccccc3)[C@H](O)[C@H]2O1
4.43,CCCNC(=O)Cn1c2ccccc2[n+]2nc3c(cc12)-c1cccc2cccc-3c12
5.07,N#CC1=C(N)Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2C12C(=O)Nc1cc(Cl)ccc12
5.33,COc1cccc(NC(=O)c2c(O)n(-c3ccccc3)c(=S)n(-c3ccccc3)c2=O)c1
4.68,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)C#Cc1cccc(C(F)(F)F)c1
4.56,Clc1ccc(Sc2c(-c3ccccc3)nc3ccccn23)cc1
4.52,COC1=C(OC)[C@]23C(=CC1=O)[C@H](OC(=O)CN1CCN(C(C)=O)CC1)[C@H](C)[C@@]2(C)Cc1cc(OC)c(OC)c(OC)c13
5.66,COc1ncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1
4.23,COc1cc2c(Nc3ccc(C#N)cc3)ncnc2cc1OCCCN1CCOCC1
6.88,C=C(Cl)C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
4.08,Cl.Cl.Cl.Cl.O=C1c2cccc3c(N4CC[C@H](O)C4)ccc(c23)C(=O)N1CCCNCCNCCCN1C(=O)c2cccc3c(N4CC[C@H](O)C4)ccc(c23)C1=O
4.07,C/C=C/c1ccc(Nc2ncnc3ccc(OCCN4CCOCC4)cc23)cc1
5.98,COc1cc(-c2cc(-c3c[nH]c4cc(F)ccc34)nc(N)c2C#N)cc(OC)c1OC
7.01,COc1cc(-c2c[nH]cc2-c2ccc(C)cc2)cc(OC)c1OC
5.23,COc1cccc(C2CC(c3c(O)c4ccccc4oc3=O)=NN2)c1
5.86,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(ccc4oc(C(C)C)nc43)nc2-1
4.69,COc1cc(-c2cccc3nc(-c4ccccc4)oc23)cc(OC)c1OC
5.62,O=C1Nc2ccc(Nc3ccc(Cl)cc3)cc2/C1=C\C1CCCCC1
7.05,Cc1ccccc1-n1cc(CN2C(=O)C[C@@H]3CC[C@@]2(C)C3(C)C)nn1
5.2,CCOC(=O)c1sc2cccc(C)c2c1Nc1cc(OC)c(OC)c(OC)c1
4.99,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21
5.33,COc1cc(Cl)ccc1S(=O)(=O)Nc1ccc2oc(=O)ccc2c1
4.68,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)c2cnccc2n3C(=O)OC(C)(C)C)cc1
5.03,Cc1cccc(/N=C/c2ccc(/C=C/C(=O)c3cccc4c3C(=O)c3ccccc3C4=O)cc2)c1
5.28,O=C(/C=C/CN1CCC(CO)CC1)Nc1cc2c(N3CCCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1
5.49,O=C1N=C(NN2Cc3ccccc3N=C2c2ccccc2)S/C1=C/c1ccc(O)cc1O
4.6,CCOC(=O)[C@H]1[C@H](C(=O)c2ccc3ccccc3c2)C12C(=O)Nc1ccc(Br)cc12
4.41,COc1ccc2nc(NC(=O)CSc3nnc(COc4ccc5c(c4)CCCC5)o3)sc2c1
4.45,O=C1c2[nH]cc3c2C(=NCC3)c2[nH]cc(-c3ccc(O)cc3)c21
5.48,CCCSc1nc(NCCNC(=S)Nc2cccnc2)c2nnn(CCc3c[nH]c4ccccc34)c2n1
5.48,COc1ccc(C(=O)/C=C/c2ccc(OCCCN3CCCCC3)c(OC)c2)cc1
5.03,CCCSc1nc(Cl)c2c(n1)N(Cc1ccccc1)C(C(=O)NCCCc1ccccc1)N2
5.27,COc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1OCCCN1CCNCCNCCNCC1
6.02,COc1ccc(/C=N/NC(=O)Cc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)c(OC)cc34)c(F)c2)cc1
4.61,C=C1CCC[C@]2(C)CCC(c3cn(-c4cccc([N+](=O)[O-])c4)nn3)=CC[C@@]12C
5.03,COc1ccc(-c2cc(/C=C/C(=O)c3ccc(C)c(C)c3)nc3cc(-c4ccccc4)nn23)cc1OC
5.29,O=C(/C=C\Nc1ccc2[nH]ccc2c1)c1nc(-c2ccc(C(F)(F)F)cc2)n2ccccc12
5.55,CCOCCCn1c(CC(C)C)nc2cc3c(Nc4ccc(OC)cc4)ncnc3cc21
4.61,[Br-].[Br-].c1ccc2c(c1)[nH]c1c[n+](Cc3ccc(C[n+]4ccc5c(c4)[nH]c4ccccc45)cc3)ccc12
6.88,CCCCCCCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
6.32,Cc1nc(Cl)cc(Nc2c[nH]nc2-c2nc3cc(CN4CCOCC4)ccc3[nH]2)n1
4.48,CCN(CC)c1ccc2cc(C(=O)c3ccc(N4CCN(C(=O)CN5CCN(S(=O)(=O)c6ccc(F)cc6)CC5)CC4)cc3)oc2c1
5.38,CCN1C/C(=C\c2cc(OC)c(OC)c(OC)c2)C(=O)/C(=C/c2cc(OC)c(OC)c(OC)c2)C1
5.07,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(-n3cccc3C(=O)OC)cc2OC)ncc1Cl
5.35,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1
4.12,O=C1c2cccnc2C(=O)c2c1c(C(=O)N1CCCCC1)c1ccccn21
5.6,COCOc1cc(O)c2c(c1)OC13C(=CC4CC1C(C)(C)OC3(C/C=C(\C)CO)C4=O)C2=O
5.69,Cc1nc2sc3ccccc3n2c1-c1nnc(CCN2CCCCC2)o1
4.78,Cc1ccc(S(=O)(=O)NCc2cn(C[C@H](O)[C@H]3OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)nn2)cc1
5.36,CC(=O)OCC1=C(C)C[C@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)OC1=O
5.09,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=C[C@H]4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4CN1CCOCC1)C2=O
7.5,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=N)NS(=O)(=O)c4ccc(C)cc4)CC3)cc21
5.79,O=C(N/N=C/c1ccc(F)cc1Cl)N1CCc2ncnc(Nc3cccc(Br)c3)c2C1
5.5,C=C1C(=O)O[C@H]2[C@H]1CC/C(COC(=O)c1ccc3ncccc3c1)=C/CC[C@@]1(C)O[C@@H]21
6.8,COc1cc(C2C3=C(COC3=O)Nc3c2ccc2c3CCCC2)cc2c1OCO2
5.99,COc1cc(NC2CCCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NC(C)=O)n1
5.25,O=C(Nc1ccc(Oc2ccc(-c3nccs3)cc2)cc1)Nc1cccc(C(F)(F)F)c1
5.3,COc1ccccc1-c1csc2cnc(Nc3ccc(C(=O)NC[C@@H]4CCCNC4)c(F)c3)nc12
5.85,COc1ccc(/C=C/C(=O)OC[C@@H](OC(C)=O)[C@H]2OC(=O)C=C[C@H]2OC(C)=O)cc1
4.97,CCC/C=C/C(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)nc3c2CSCC3)c1
4.42,O=C1c2ccccc2C(=O)c2c1nc(-c1cccnc1)n2CCN1CCOCC1
4.75,C/C1=C\CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)[C@@H](CN3CCCCC3)[C@@H]2C[C@H]1O
5.38,CN1C/C(=C\c2ccncc2)C(=O)/C(=C/c2ccncc2)C1
5.86,COc1c(OCCCN2CCCC2)cc(O)c2c(=O)cc(-c3ccccc3)oc12
4.6,Brc1cccc(-c2nnc(CCc3c[nH]c4ccccc34)o2)c1
5.56,COc1cccc2c1-c1oc(C)cc1C(=O)C2=O
4.72,Cc1c2ccccc2nc2c1c(C(F)(F)F)nn2CC(=O)NC1CC1
4.21,O=C(Cn1c(CSc2ccccc2)nc2ccccc21)NN=Cc1ccc([N+](=O)[O-])cc1
5.69,O=S(=O)(c1ccccc1)c1nc2ccccc2nc1N1CCC(O)CC1
5.85,O=C1c2cc(OCC(O)CN3CCCCC3)ccc2-c2ccc(OCC(O)CN3CCCCC3)cc21
4.13,COc1ccc(C(=O)n2c3c(c4ccccc42)CCN2C(=O)c4ccccc4N(C)C32)cc1
5.84,COc1ccc(/C=C/[S+]([O-])c2cc(OC)c(OC)c(OC)c2)cc1O
6.35,COc1ccccc1-c1csc2cnc(Nc3ccc(NC(=O)C4CCNCC4)cc3)nc12
4.75,Cn1c2c(c3ccccc31)CCC(=O)N(c1ccc(Cl)cc1)C2C(=O)NC(C)(C)C
5.51,O=C1Nc2ccc(Nc3ccc(Cl)cc3)cc2C1(O)Cc1ccccc1
4.3,O=C1c2ccccc2C(=O)c2c1cc(NS(=O)(=O)c1cccc3ccccc13)c(O)c2O
4.96,CN(C)c1cc(NC[C@H]2O[C@@H](N3C=NC4C(=O)NC=NC43)[C@H](O)[C@@H]2O)ncn1
5.42,C=C(c1ccc(C(=O)NO)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
5.3,COc1c(O)cc2ccc3cc(O)c4cc3c2c1Oc1ccc(cc1)CCc1cc(O)ccc1-4
4.08,COc1ccccc1-c1cnc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1C
5.27,O=c1c(Br)cn(Cc2cn(-c3ccccc3F)nn2)c(=O)n1Cc1cn(-c2ccccc2F)nn1
4.26,c1ccc2c3c([nH]c2c1)SC(NC1CCCCC1)=NC3
5.12,CCN(CC)C[C@@H]1[C@H]2COC3(CC=C(C)C)C(=O)[C@@H]1C=C1C(=O)c4c(O)cc(O)c(CC=C(C)C)c4O[C@]123
7.22,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ncccc3C)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
5.52,O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCN(Cc4ccncc4)CC3)cc2)cc1)NO
4.29,COc1cccc(/C=N/NC(=O)Cc2cccc3c(=O)c4ccc(C)c(C)c4oc23)c1
5.09,CCCCCC1(O)C(=O)Nc2ccc(Nc3ccc(C)cc3)cc21
4.6,O=C(/C=C/c1c[nH]c2ccccc12)CC(=O)/C=C/c1c[nH]c2ccccc12
5.01,C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@H]2[C@]12CCCC(C)(C)[C@H]1[C@H](O)[C@]3(O)OC2=O
4.66,COc1cccc(/C=C/C(=O)N2CCN(CCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)c1
4.25,COc1ccc2sc(-c3nc4ccc(Br)cc4[nH]3)nc2c1
4.42,CC(C)(C)OC(=O)N1CCN(CC(=O)Nc2ccc(C(=O)/C=C/c3cn(Cc4ccc(Br)cc4)nn3)cc2)CC1
4.45,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
4.33,COc1c(NS(=O)(=O)C2CC2)cc(-c2ccc3nc(NC(=O)C4CC4)sc3c2)cc1C(N)=O
4.66,CC(=O)c1ccc(NCC2C(=O)[C@@]34[C@H](O)C[C@@H]5C(C)(C)C(=O)CC[C@@]5(C)[C@@H]3CC[C@@H]2[C@H]4O)cc1
4.48,Cc1cccn2cc(-c3nnc(-c4ccccc4I)o3)nc12
5.37,O=C1c2ccccc2OC2c3oc4ccc(O)cc4c3CCN12
7.22,COc1cc(-c2cc(=O)[nH]c3c(O)c(OC)ccc23)cc([Se]C)c1OC
6.6,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1C(=O)OCCC[Se]C#N
4.32,CCOC(=O)c1cc(-c2ccccc2)nn1CC(O)COc1ccc([N+](=O)[O-])cc1
4.17,O=C(CC1SC(=O)NC1=O)Nc1nnc(-c2ccc(Br)cc2)s1
4.84,CN(C)CCCNc1nc2ccccc2nc1-c1nc2ccc(Cl)cc2o1
7.78,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N)CC2.O=C(O)C(F)(F)F
5.99,Nc1ccc(Nc2nc3ccccc3nc2S(=O)(=O)c2ccc(Br)cc2)cc1
4.81,O=C1c2[nH]cc3c2C(=NCC3)c2c(-c3ccc(O)cc3)c[nH]c21
4.34,C=C/C(C)=C\CC/C(C)=C/c1cc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)co1
4.68,COc1ccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)cc1
4.28,O=C(NCCc1c[nH]c2ccc(F)cc12)c1cc(Cl)ccc1O
5.41,COC(=O)c1sc2c(C)cccc2c1Nc1cc(OC)c(OC)c(OC)c1
5.42,c1ccc(NN=C(c2nc3ccccc3[nH]2)c2nc3ccccc3[nH]2)cc1
5.11,COc1ccc2c(c1)[nH]c1c(C)nccc12
5.4,CO[C@@H]1C=C[C@@]23c4cc5c(cc4[C@@H](O)N(C[C@H]2O)[C@H]3C1)OCO5
6.02,O=C1C(=O)c2ccccc2C2=C1C(c1cc(O)cc(Cl)c1)NC(=S)N2
5.28,CCOc1ccc(-c2cc3c(cn2)[nH]c(=O)n3-c2cc(OC)c(OC)c(OC)c2)cc1
5.15,CC(=O)O[C@H]1CC[C@@]2(C=O)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](c4ccc(=O)oc4)C[C@H]4O[C@]342)C1
4.53,O=C(OCCOCCOCCO)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1
4.01,CC(C)C[C@H](NC1=CC(=O)C=C(C(C)(C)C)C1=O)C(=O)O
4.45,COc1ccc2c(c1)c1ccc3c(c1n2Cc1cccc(C)c1)C=CC(C)(C)O3
4.76,CCN(CC)c1ccc2cc(C(=O)c3ccc(N4CCN(C(=O)CN5CCN(Cc6ccc(C#N)cc6)CC5)CC4)cc3)oc2c1
4.36,Cc1cc(Cl)ccc1OCC(=O)Nc1nc(-c2ccc(Cl)cc2)cs1
5.12,CC#CC#CC1=C(CCCCO)C(O)C(O)C1=O
4.76,c1ccc2nc(-c3nc4ccccc4[nH]3)ccc2c1
6.61,COc1ccc(-c2c[nH]cc2-c2cc(OC)c(OC)c(OC)c2)cc1Cl
4.98,COc1ccc2c(c1)sc1nc(C(=O)NCc3cn(Cc4ccc(OC)c(OC)c4)nn3)cn12
4.67,O=C(Nc1cccc(-c2cccc(Cl)c2)c1)C(Cl)Cl
4.85,COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC
4.93,O=C1/C(=C\c2ccc(O)c(O)c2)C(c2ccc(O)c(O)c2)Oc2ccc(Cl)cc21
4.64,COc1cc(-c2cc(COc3ccccc3-c3nc4ccccc4s3)on2)cc(OC)c1OC
5.18,Cc1ccc(C[n+]2c(C)n(CC(=O)N3CCC4(C)c5ccccc5N(Cc5ccccc5)C34)c3ccccc32)cc1.[Br-]
4.64,Nc1ncnc2c1c(Sc1ccccc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4.43,COc1cc(CC(=O)Nc2ccc3[nH]c(-c4ccc(Cl)cc4)nc3c2)cc(OC)c1OC
5.21,COc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1
5.05,CNCc1cn2c(-c3c[nH]c4ccccc34)cc(-c3ccc(F)cc3F)c(C#N)c2n1
4.68,COc1ccc(/C=C\c2cccc(NC(=O)Nc3ccccc3Cl)c2)cc1
4.77,C=C(C)[C@]12C[C@@H](C)[C@@]34OC5(CCCCCCC[C@H](C)[C@H]6[C@H](C)[C@H](OC(=O)c7ccccc7)[C@@](O)([C@H](O)[C@@]7(CO)O[C@H]7[C@H]3[C@H]1O5)[C@@H]64)O2
4.89,O=c1c2cc3c(cc2c2ccccc2n1CCc1ccccc1)OCO3
5.66,COc1cc2cc(NC(=O)/C=C/c3ccccc3)c(=O)oc2cc1O
5.25,O=C(Cn1cc(COc2ccccc2OCc2cn(CC(=O)Nc3ccc(Cl)cc3)nn2)nn1)Nc1ccc(Cl)cc1
4.07,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
5.54,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1
7.1,COc1ccc2c3c(n(CCCN4CCN(C)CC4)c(=O)c2c1)-c1cc2c(cc1C3=O)OCO2
4.66,Cc1ccsc1CN(C(=O)Nc1ccccc1)n1cnnc1
5.75,O=C1c2cc(Cl)cc(Cl)c2OC2c3[nH]c4ccccc4c3CCN12
6.55,Cc1cc(=O)oc2cc(OCCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)ccc12
4.12,CCN(CC)CCCNc1nc(/C=C/c2ccc([N+](=O)[O-])cc2)nc2ccc(Cl)cc12
5.0,O=C(CCN1CCCC1)Nc1cc2c3c(cc(NC(=O)CCN4CCCC4)cc3c1)C(=O)N(CCCN1CCCCC1)C2=O
4.53,Cc1ccc(NC(=O)c2c(N=Cc3ccco3)c(C#N)c3n2CCC3)cc1
5.67,COc1cc(CCc2ccccc2Cl)cc(OC)c1O
5.41,O=C(Nc1ccc(Oc2ccc(-c3nccs3)cc2)cc1)Nc1ccc(Cl)c([N+](=O)[O-])c1
4.69,Cc1cccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)c1
4.95,Cc1cccc2c3nc4ccccc4c-3cn(C)c12
4.81,N#CC1=C(N)OC2=C(CNc3c2cccc3[N+](=O)[O-])C1c1cccs1
5.14,O=C(NO)c1ccc(CN(Cc2ccc(F)cc2)c2ncc(C(=O)NCCCn3ccnc3)s2)cc1
4.41,Cn1nc(-c2nnc(SCCc3ccc(F)cc3)o2)cc1-c1ccc(C(F)(F)F)cc1
4.7,COc1cc(/C=C/C(=O)N2CCC=C(Cl)C2=O)cc(OC)c1OC
5.52,Cc1ccc(N2CCN(C(=S)SCc3ccc4nc(N)nc(N)c4c3)CC2)c(C)c1
5.23,CN1CCN(C/C=C/C(=O)Nc2cc3c(N4CCCc5ccccc54)ncnc3cc2O[C@@H]2CCOC2)CC1
5.77,COc1c(NS(=O)(=O)c2ccc(F)cc2)cc(-c2ccc3nc(NC(C)=O)sc3c2)cc1C(N)=O
4.49,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2.Cl.Cl
4.3,N#Cc1cc2ccccc2c2ccsc12
4.11,COC(=O)c1sc2nc(SC)sc2c1C
4.89,COc1ccc(-c2nnc(-c3cn4cccc(C)c4n3)o2)cc1
5.52,COc1ccc(-c2cc(/C=C3\C(=O)Nc4cc(Cl)ccc43)[nH]n2)cc1
4.2,O=C(NCCc1c[nH]c2ccc(Br)cc12)c1cc(Cl)ccc1O
4.08,C[N+](C)(C)CCCCOc1cc(O)c2c(=O)c3ccccc3oc2c1.[I-]
4.3,CCOC(=O)C1=Cc2ccccc2OC1(OCc1cn(CC(=O)Nc2ccccc2F)nn1)C(F)(F)F
4.27,Cc1ccc(CNC(c2ccc[nH]2)c2nnc(-c3ccc(Br)cc3)o2)cc1
4.43,O=c1cc2n(CCN3CCCCC3)c3ccccc3nc-2c2ccccc12
4.95,O=C1Nc2c(F)cccc2C12Nc1ccccc1-n1cccc12
5.88,COc1ccc2c3ccnc(C)c3n(C(=O)c3ccc(C)cc3)c2c1
4.58,CC(=O)c1c(O)cc(OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)cc1O
5.17,O=C(/C=C/c1coc2cc(O)ccc2c1=O)NCCc1ccc(F)cc1
4.18,CCOC(=O)[C@@]1(C(=O)Nc2ccccc2)C[C@H]1c1cc(OC)c(OC)c(OC)c1
4.59,Clc1ccc(-c2nnc(C(NCc3ccccc3)c3ccc[nH]3)o2)cc1Cl
7.8,COc1cc2c(c(OC)c1OC)-c1cc3cc(CO)oc3cc1C(O)CC2
4.7,COc1ccc(-c2nc3c(-c4cc(OC)c(OC)c(OC)c4)cccc3o2)cc1OC
4.77,CCc1cccc2c(/C=C3\C(=O)Nc4ncccc43)c[nH]c12
4.7,C=CC(C)(C)[C@@]12C=C(O)C(=O)N3/C(=C/c4cnc[nH]4)C(=O)N[C@]31N(OC)c1ccccc12
5.07,Cl.O=C(CSc1nnnn1-c1cccc2ccccc12)c1ccc(O)c(O)c1
4.63,O=C(Nc1cccc(-c2ccc(C(F)(F)F)cc2)c1)C(Cl)Cl
4.71,CCN(CC)CCOc1ccc(-c2coc3cc(OCCN(CC)CC)ccc3c2=O)cc1
5.16,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(C#N)c3)nc3c2CSCC3)c1
5.01,CN(C(=O)c1ccc(F)cc1)c1ccc2[nH]c(-c3n[nH]c4ccccc34)cc2n1
5.36,CC1(C)C(=O)Nc2cc3nccc(Oc4ccc(NC(=O)Nc5cccc(F)c5)cc4Cl)c3cc21
4.75,COc1ncnc2c1c(-c1cc3ccccc3o1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
4.22,CC1=C(C[C@H](C)O)[C@H](/C=C(C)/C=C(C)/C=C/C(=O)O)[C@@H]2C(=C1)C[C@@H](C)C(=O)[C@H]2C
5.81,Cn1cc(C2=C(c3nn(CCCn4ccnc4)c4ncccc34)C(=O)N(c3ccccc3)C2=O)c2ccccc21
5.91,COc1cc(/C=C/c2ccc(-n3[se]c4cc(F)ccc4c3=O)cc2)cc(OC)c1
6.48,CCOc1cc(-c2ccc3c(ccn3C)c2)cn2c(-c3cc(OC)c(OC)c(OC)c3)nnc12
5.05,Cc1oc2c3c(ccc2c(=O)c1C)OC[C@H]1[C@@H]3N(C2CCCCC2)OC1(C)C
5.55,COc1ccccc1-c1nc2c(C=O)c(O)ccc2o1
4.14,CCn1c2ccncc2c2cc(NC(=O)c3ccc(OC)cc3)ccc21
4.3,CSc1ccc(/C=C/c2ccc3nc4c(oc5ccccc54)c(NCCO)c3c2)cc1
7.55,CCOc1ccc(-c2c[nH]cc2-c2cc(OC)c(OC)c(OC)c2)cc1F
4.29,COc1cc2oc(-c3ccccc3)cc(=O)c2c2c1OCCCO2
7.11,COC1=C(C)C(=O)C2=C(C1=O)[C@@H]1[C@@H]3CC4=C(C(=O)C(OC)=C(C)C4=O)[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](C#N)[C@H](C2)N1C
4.5,O=S(=O)(/C=C/S(=O)(=O)c1ccc(Cl)cc1)Cc1nnc(CS(=O)(=O)Nc2ccc(Cl)cc2)o1
6.27,N#Cc1c(-c2ccc(F)cc2F)cc(-c2c[nH]c3ccccc23)n2cc(CNC3CCCCC3)nc12
5.41,NCCCCNc1c2c3ccccc3nc-2oc2ccccc12
5.96,COc1cc(Nc2ncnc3cc(-c4ccc([N+](=O)[O-])cc4)sc23)cc(OC)c1OC
5.08,CC(C)=CCC[C@]1(C)/C=C/[C@@H](OC(=O)C=C(C)C)[C@]2(C)O[C@@H]2CC/C(CO)=C\C1
5.86,C=C(c1ccc(Cl)c(Cl)c1Cl)C1COC2(CCCCC2)OO1
5.41,Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)c5cnn(C)c5)n[nH]c4c3)cn2)cc1C(F)(F)F
4.15,O=C(/C=C/c1ccc(O)c(O)c1)OC/C=C/c1ccccc1
4.78,C=CC(=C)CC[C@@H]1[C@@]2(C)CCC[C@](C)(COC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H]2CC[C@@]1(C)O
5.68,CC1(C)C[C@@H](O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
5.48,O=C1c2cccnc2C(=O)c2c1c(C(=O)NCCCN1CCCCC1)c1ccccn21
4.54,CCCCCCCCCCCC(=O)Oc1cccc2c1C(=O)C=CC2=O
4.97,O=C1C(Cl)=CCCN1C(=O)c1cnc2ccccc2c1
5.51,CNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccc(OC)cc4)c3=O)cc2)ccn1
5.03,CC1=C(CC(=O)NCCC[Se]C#N)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1
5.01,CCCC[S@@+]([O-])CCCCN=C=S
6.16,O=C1c2cc(O)ccc2SC2c3[nH]c4ccc(O)cc4c3CCN12
4.35,C[C@H]1[C@H](N2CCN(Cc3cccc(F)c3)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
4.23,O=C(O)/C(Cc1ccccc1[N+](=O)[O-])=N\Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1
4.5,O=C1C=C[C@@]2(C[C@H](O)[C@H](c3ccccc3)O2)O1
5.04,CCOC(=O)N1CCN(/[N+]([O-])=N/Oc2cc(O/N=[N+](\[O-])N(C)C)c([N+](=O)[O-])cc2[N+](=O)[O-])CC1
4.95,CCn1c2ccccc2c2cc(/C=C/C(=O)c3ccc(OC)c(OC)c3)ccc21
5.09,O=C1Nc2ccc(Cl)cc2/C1=N/NC(=S)N1CCN(c2ccc(Cl)cc2)CC1
5.99,CCCOC(=O)N1CCCc2cc(S(=O)(=O)N3CC(c4ccccc4)NC3=O)ccc21
4.79,CC1=C(CCC(=O)OCO/[N+]([O-])=N/N2CCCC2)C(=O)c2c(O)cccc2C1=O
4.65,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2cccc(F)c2)cc1
4.7,CCOC(=O)c1c(C)[nH]c(=O)c(C#N)c1-c1cccs1
