pChEMBL Value,Canomicalsmiles
1.0,Cc1nc(Nc2cccc(NC(=O)C3CC3)c2)cc(Nc2cccc(C(F)(F)F)c2)n1
0.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@@H]2C(=O)NNc2ccccc2)OCO4)cc(OC)c1OC
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
0.0,O=C(/C=C\Nc1cnc2ccccc2c1)c1c(-c2ccccc2)nc2ccccn12
0.0,COc1cc2c(cc1OCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
0.0,COc1ccc(/C=C/c2cc(Nc3ccc(OC)cc3)c3c(OC)c(OC)c(OC)cc3n2)cc1
0.0,COc1cc(C(=O)/C(F)=C/c2oc3ccccc3c2C)cc(OC)c1OC
0.0,COc1cc(-c2nnc3ccc(-c4cccc(Br)c4)nn23)cc(OC)c1OC
0.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccc(Cl)cc1Cl
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nc(Cl)c(N)c(Cl)n1)C(Cl)(Cl)Cl
0.0,COc1cc2nc(/C=C/c3ccc(C)cc3)cc(Nc3ccccc3Oc3ccccc3)c2c(OC)c1OC
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(NC(=O)c3ccccc3)ncnc21)C(Cl)(Cl)Cl
0.0,N#CC1=C(N)Oc2ccc3cc(Br)ccc3c2C1c1ccc(F)cc1F
0.0,CCCn1ccnc1-c1cc(OC)c(OC)c(OC)c1
1.0,C=C(c1cc(C)nc(C)c1)c1ccc(OC)c(O)c1
0.0,COc1cc(-c2nnc3n2N=C(c2cccs2)CS3)cc(OC)c1OC
1.0,COc1ccc([C@H]2[C@H](CO)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1OCCC[Se]C#N
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc(OC)c(OC)c2OC)cc1
0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0.0,Nc1nc(Cl)nc2c1ncn2C(NC(=O)OCc1ccccc1)C(Cl)(Cl)Cl
1.0,COc1ccc(CN(C(=O)CSc2nc3ccccc3s2)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cc(-c2c[nH]cc2-c2ccc(C)cc2)cc(OC)c1OC
1.0,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
0.0,CC(C)(C)c1nc(Nc2ccc([N+](=O)[O-])cc2Cl)sc1Cc1cc2ccccc2[nH]c1=O
1.0,O=C(Nc1cncc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1
0.0,COc1cc(CN2CCC(CO)(CCCc3ccccc3)CC2)cc(OC)c1OC
0.0,O=C1OC[C@@H]2Cc3cc4c(cc3[C@@H](c3ccncc3)N12)OCO4
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COc1cc(C2=NC3=NC(C)=C(C(C)=O)C(c4ccc(F)cc4)N3N2)cc(OC)c1OC
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OCc3cn(Cc4ccc(C#N)cc4)nn3)cc1[C@@H](NC(C)=O)CC2
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccccc3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,Nc1ncnc2c1cnn2C(NC(=O)OCCN1CCOCC1)C(Cl)(Cl)Cl
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2cccc(Br)c2)cc1
0.0,COc1cc(C(=O)NCCN2CCCOC2=O)cc(OC)c1OC
0.0,COc1cc(C(=O)/C(F)=C/c2cc3c(cc2Br)OCO3)cc(OC)c1OC
0.0,O=C(Nc1cccnc1Nc1ccc(O)cc1)c1cn(Cc2ccc(F)cc2)nn1
0.0,COc1ccc(C2=NN(CCC(N)=O)C(=O)N(c3ccc(OC)cc3)C2)cc1
1.0,C=C(c1cc(OC)nc(OC)c1)c1ccc2c(c1)OCO2
0.0,COc1cc2c(cc1OCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
1.0,COc1ccc(/C=C\c2cc(SC)nc(SC)c2)cc1
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
1.0,O=S(=O)(Nc1ccc(F)cc1)c1c(F)c(F)c(F)c(F)c1OC1CC1
0.0,Cc1ccc(-n2nc(C(=O)NNC(=O)c3c[nH]c4ccccc34)cc2-c2ccc(I)cc2)cc1
0.0,CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C1=C(c2c(O)cccc2O)c2c(O)cc(C)cc2C1=O
0.0,COc1ccc(Nc2cc(/C=C/c3cc(OC)c(OC)c(OC)c3)nc3cc(OC)c(OC)c(OC)c23)cc1OC
1.0,COc1ccc([C@H]2[C@H](c3ccccc3)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1
0.0,CCCOC(=O)c1c(Nc2cc(OC)cc(OC)c2)c2cc(OC)ccc2n1C
1.0,CCC(=O)Nc1cccc(Nc2cc(Nc3cccc(OC)c3)ncn2)c1
0.0,CCOC(=O)Cn1nc2c(c1-c1cc(OC)c(OC)c(OC)c1)-c1ccc(OC)cc1CC2
1.0,COc1cc(Sc2c[nH]c3c(-c4cccs4)cccc23)cc(OC)c1OC
1.0,COc1cccc(Nc2cc(Nc3cccc(C(=O)NC4CC4)c3)ncn2)c1
1.0,Nc1nc(-c2ccccc2)cn1-c1nc(-c2ccsc2)cs1
0.0,COc1cc(-c2nccn2-c2ccc3[nH]ccc3c2)cc(OC)c1OC
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cc(Br)ccc3Cl)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,CCOc1ccc(C2N(c3cc(OC)c(OC)c(OC)c3)C(=O)C2(Cl)Cl)cc1
0.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OCC(C)(C)C)cc1F
1.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
1.0,O=C(NN=Cc1ccccc1O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1
0.0,CCOC(=O)c1[nH]c2ccccc2c1Nc1cc(OC)cc(OC)c1
0.0,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3C(=O)NCC(=O)N23)OCCO4)cc(OC)c1OC
0.0,COc1ccc(N/N=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
0.0,COc1cc(Nc2nc3nccc(-c4ccccc4)n3n2)cc(OC)c1OC
1.0,COc1c(F)cc(N(C)c2nc(Cl)nc3ncccc23)cc1F
1.0,COc1cccc(Nc2cc(Nc3ccc(NC(=O)C4CC4)cc3)ncn2)c1
0.0,CCOC(=O)CNC(=O)Nc1ccc(S(=O)(=O)Oc2cc(Br)cc(Br)c2)cc1
0.0,COC1=CC(=NO)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
1.0,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)N32)OCO4)cc(OC)c1OC
1.0,CN(C)C(=O)OC1=C(c2cccc3cccnc23)Oc2cc3ccccc3cc2-n2cccc21
0.0,CCCc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COC(=O)c1[nH]c2ccc(OC)cc2c1Nc1cc(OC)c(OC)c(OC)c1
1.0,COc1ccc(C2=NC2c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COc1cc(C(=O)/C(F)=C/c2ccc3sc4ccccc4c3c2)cc(OC)c1OC
1.0,COc1ccc(-n2nc(C(=O)Nc3ccc(OC(F)(F)F)cc3)nc2-c2cc(OC)c(OC)c(OC)c2)cc1Cl
0.0,COc1cc(C2=NC2c2ccc3ccccc3c2)cc(OC)c1OC
0.0,COc1cc(Nc2c(C(=O)OC(C)(C)C)[nH]c3ccccc23)cc(OC)c1OC
1.0,CCOc1cccc(Nc2nn(C)c3c2Cc2cc(OCC)c(OCC(N)=O)cc2-3)c1
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc(C)cc2)cc1
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(C)nc2c1CCC2
1.0,O=C1NC(=O)N2[C@H](c3cc(Cl)nc(Cl)c3)c3cc4c(cc3C[C@@H]12)OCCO4
0.0,COc1ccc(CN(C(=O)CSc2nc3cc(Br)ccc3s2)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1ccc([C@H]2[C@@H](C)C(=O)N2c2cc(OC)c(OC)c([Se]C)c2)cc1O
1.0,COc1ccc(S(=O)(=O)Nc2cc(OC)c(N)cc2OC)cc1
1.0,CCOc1ccc(-c2c[nH]cc2-c2cc(OC)c(OC)c(OC)c2)cc1Cl
1.0,COc1cc(C(=O)c2cc(O)cc(-c3ccc(C)cc3)n2)cc(OC)c1OC
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
1.0,COc1ccc(S(=O)(=O)N(C)c2cc(OC)c(OC)c(OC)c2)cc1N
1.0,COc1ccc(C(=O)c2cc(Cl)nc(SC)c2)cc1
0.0,Cn1c([N+](=O)[O-])cnc1COC(=O)NC(n1cnc2c(N)nc(Cl)nc21)C(Cl)(Cl)Cl
0.0,N#C/C(=C\c1ccc(Br)cc1)c1nc2ccccc2n1-c1ccccc1
0.0,COc1ccc(-c2ccc3sc(C(=O)c4cc(OC)c(OC)c(OC)c4)nc3c2)cc1F
1.0,Nc1nc(-c2nccs2)cn1-c1nc(-c2ccccc2)cs1
1.0,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC
0.0,COc1cc(N2C(=O)[C@H](Cl)[C@H]2c2ccccc2)cc(OC)c1OC
0.0,CCOC(=O)CN1N=C(c2ccc(OC)cc2)CN(c2cc(OC)c(OC)c(OC)c2)C1=O
1.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1ccc(C(=O)c2ccc3ccccc3c2)cc1OCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
1.0,COc1ccc2nc(OC)c(C=NNC(=O)c3cc(OC)c(OC)c(OC)c3)cc2c1
1.0,COc1ccc([C@H]2[C@H](CBr)C(=O)N2c2cc(OC)c(OC)c([Se]C)c2)cc1O
1.0,COc1ccc2c(c1)CCCN2c1nc(Cl)nc2ncccc12
0.0,COc1ccc(Nc2ncccc2NC(=O)c2cn(Cc3ccc(F)cc3)nn2)c(OC)c1
1.0,COc1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1/C=C/C(=O)NO
1.0,O=C1CCCN1c1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1
0.0,COc1ccc(-c2sc(NC(=O)C(Cl)(Cl)Cl)nc2-c2ccc(OC)c3ccccc23)cc1
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,CNC(=O)c1ccc(-c2cncnc2-c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1cc(-c2c[nH]cc2-c2ccc(C)cc2)cc(OC)c1OC
0.0,COc1cc(-c2cccc(-c3cccc(/C=C/C(=O)NO)c3)n2)cc(OC)c1OC
0.0,COc1ccc(Nc2cc(/C=C/c3ccccc3)nc3cc(OC)c(OC)c(OC)c23)cc1O
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,CCNNC(=O)[C@@H]1[C@H](c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2[C@H](O)[C@H]1CO)OCO3
1.0,COc1ccc(/C=C(\Cl)S(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1
1.0,C=C(c1cc(OC)nc(OC)c1)c1cn(C)c2cc(OC)ccc12
0.0,CCN(CC)CCCC(C)NC(=O)OC1=C(c2cccc3cccnc23)Oc2cc3ccccc3cc2-n2cccc21
1.0,COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
1.0,O=C1OC[C@@H]2Cc3cc4c(cc3[C@@H](c3ccc(OC(F)F)c(OC(F)F)c3)N12)OCCO4
1.0,CNc1ccc(S(=O)(=O)N(C)c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)CCC(=O)n3cc(/C=C/c4cccnc4)c4ccccc43)nn2)c1
0.0,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3C(=O)NCC(=O)N23)OCCO4)cc(OC)c1OC
1.0,COc1cc(C(=O)/C=C/c2c[nH]c3ccccc23)cc(N)c1OC
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccc(C)cc2)cc1
0.0,CCSc1nnc(-c2ccccc2)c(-c2ccccc2)n1
1.0,CCOc1ccc(-c2cncnc2-c2cc(OC)c(OC)c(OC)c2)cc1
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc([N+](=O)[O-])cc1
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
1.0,COc1ccc(-n2ccnc2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
0.0,Cc1ccc(-c2nnc(SCc3ccc(F)cc3)nc2-c2ccc(C)cc2)cc1
0.0,Nc1c(F)cc(-c2ccc(C(=O)c3ccccc3)cc2)cc1I
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
0.0,CC(=O)OC1=C(c2ccccc2-c2ccccc2)Oc2ccccc2-n2cccc21
1.0,CN(C)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1Nc1cccnc1
0.0,COc1ccc(C)cc1NC(=O)c1nc(-c2cc(OC)c(OC)c(OC)c2)n(-c2ccc(F)c(Cl)c2)n1
0.0,COc1ccc2[nH]cc(C=C3SC(=NCc4ccc(O)cc4)NC3=O)c2c1
1.0,C#CCOc1c(OC)cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc1OC
0.0,COc1cc(-c2nnc3ccc(-c4ccc([N+](=O)[O-])cc4)nn23)cc(OC)c1OC
1.0,COc1ccc(CNC(=O)c2cc(Cl)ccc2N2CCOCC2)cc1O
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,CC(C)=CC[C@@H](OC(=O)CCCC[C@@H]1CCSC(c2ccc(Cl)cc2)S1)C1=CC(=O)c2c(O)ccc(O)c2C1=O
1.0,O=c1[nH]c(-c2cccc(F)c2)cc2cc(F)ccc12
0.0,COc1cc(-c2cc(-c3cnn(C)c3)nc(-n3cc(/C=C/C(=O)c4ccc([N+](=O)[O-])cc4)cn3)n2)cc(OC)c1OC
0.0,O=C1C=CC(=O)C(c2cc(-c3ccccc3)on2)=C1
1.0,COc1cc(/C(=C\C#N)c2csc(-c3ccccc3)n2)cc(OC)c1OC
1.0,CCNc1nc2c(c(N3CC(=O)Nc4cc(OC)ccc43)n1)CCC2
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc2[nH]cc(C=C3SC(=NCc4ccc(O)cc4)NC3=O)c2c1
0.0,Cc1ccc(Nc2nc(C(C)(C)C)c(Cc3cc4ccccc4[nH]c3=O)s2)cc1
0.0,CCSc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1
0.0,O=S(Cc1ccc(F)cc1)c1nc(-c2ccccc2)cc(-c2ccc(Cl)cc2)n1
0.0,CCCC[C@@H](/C=C\[C@@H]1OC(=O)C=C[C@@H]1OC(C)=O)OC(C)=O
1.0,COc1ccc([C@@H]2[C@@H](O)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,Cc1c(C(=O)C(=O)Nc2cccnc2)cc(-c2ccccc2)n1-c1ccc(Cl)cc1
1.0,COc1ccc(-c2cccc(C(=O)c3cc(OC)c(OC)c(OC)c3)n2)cc1
1.0,CN(C)C(=O)c1c(F)c(F)c(F)c(F)c1S(=O)(=O)N(C)C
0.0,COc1cc(-n2cnc3ccc(-c4cccc(F)c4)cc32)cc(OC)c1OC
1.0,CCC(=O)N[C@H]1CCc2c(I)c(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
1.0,CCN1CCN(C(=S)SCC(=O)N(Cc2ccc(OC)c(O)c2)c2cc(OC)c(OC)c(OC)c2)CC1
1.0,COc1ccc(/C=C\c2ccc3c(c2)c(C#N)cn3C)c(OC)c1OC
0.0,COc1cc2c(cc1Oc1ccc(C(=O)Nc3ccccc3N)cn1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
0.0,COc1cc(-c2ncncc2-c2ccc(OC(C)C)cc2)cc(OC)c1OC
0.0,COc1cc(/C=c2\sc3nc4ccc([N+](=O)[O-])cc4n3c2=O)cc(OC)c1OC
0.0,COc1ccc(Nc2cc(/C=C/c3ccc([N+](=O)[O-])cc3)nc3cc(OC)c(OC)c(OC)c23)cc1
1.0,CCOC(=O)C1=C(N)Oc2cc3c(cc2C1c1cc(Br)c(OC)c(OC)c1)CCCN3
0.0,Cc1ccc(C(=O)Cn2cc(C=C3SC(=NCc4ccccc4)NC3=O)c3ccccc32)cc1
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nccc(N)n1)C(Cl)(Cl)Cl
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)c2)cc(OC)c1OC
0.0,FC(F)(F)c1ccc(Nc2nc3nccc(-c4nccs4)n3n2)cc1
0.0,CCCn1ccnc1-c1cc(OC)c(OC)c(OC)c1
0.0,O=C(/C=C\Nc1ccc2ncccc2c1)c1c(-c2ccccc2)nc2ccccn12
1.0,COc1cc(C(=O)c2cc(C)cc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
0.0,COc1cc2nc(/C=C/c3ccc([N+](=O)[O-])cc3)cc(Nc3ccc(Oc4ccccc4)cc3)c2c(OC)c1OC
1.0,COc1cc(Sc2c[nH]c3c(-c4ccsc4)cccc23)cc(OC)c1OC
0.0,COc1ccc(C(=O)c2ccccc2F)cc1O
0.0,CCOc1ccccc1/C=C/C(=O)Nc1ccccc1-c1nc2cc(F)ccc2[nH]1
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccccc1OC
1.0,COc1ccc(C2C(Cl)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccc(Cl)cc3)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COc1cc(C(=O)n2cnc3cc(Cl)ccc32)cc(OC)c1OC
0.0,COc1ccc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4OC)n3n2)cc1N
1.0,CCc1ccc(-c2cccc(C(=O)c3cc(OC)c(OC)c(OC)c3)n2)cc1
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)c2)cc(OC)c1OC
1.0,CCOc1cccc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)c1
0.0,O=C1CCCN1c1ccc(S(=O)(=O)Oc2ccc(-c3ccccc3)cc2)cc1
0.0,O=c1[nH]cc(F)c(=O)[nH]1
0.0,COc1cc(S(=O)(=O)c2cccc(-c3ccccc3)c2)cc(OC)c1OC
0.0,COc1ccc(Nc2cc(/C=C/c3ccc(F)cc3)nc3cc(OC)c(OC)c(OC)c23)cc1OC
0.0,CC(C)=CC[C@@H](OC(=O)CCCC[C@@H]1CCSC(c2cccc(C(F)(F)F)c2)S1)C1=CC(=O)c2c(O)ccc(O)c2C1=O
0.0,COc1ccc2c(CN(C(=O)Cn3cccn3)c3cc(OC)c(OC)c(OC)c3)cn(C)c2c1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)c3cccc(Cn4nnc5c4C(=O)c4ccccc4C5=O)c3)nn2)c1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccc(Br)cc3)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
0.0,COc1cccc(Cn2cc(C(=O)Nc3cccnc3Nc3ccc(O)cc3)nn2)c1
0.0,N#Cc1c(N)c(C#N)c(-c2c(F)cccc2Cl)c2c1CCCC2
0.0,CCOC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2cc(OC)ccc2n1Cc1ccccc1
1.0,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@@H](OC(=O)CNC(=O)CCCCCN3C(=O)C=CC3=O)[C@@H](Cl)c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl
1.0,CCOc1ccc(-n2cccc2-c2cc(OC)c(OC)c(OC)c2)cc1
0.0,Cc1ccc(-n2c(-c3ccc(Cl)cc3)cc(C(=O)C(=O)Nc3cccnc3)c2C)cc1
1.0,CCNc1nc(N2CC(=O)Nc3cc(OC)ccc32)c2cccnc2n1
1.0,COc1ccc2c(c1O)OCCCN2c1cc(C#N)nc2ccccc12
1.0,COc1ccc(-c2ccc3nnc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1
1.0,COc1nc(Nc2cccc(NC(=O)C3CC3)c2)cc(Nc2cccc(C(F)(F)F)c2)n1
1.0,COc1ccccc1C(=O)C=Cc1nc(C)c(C)nc1C
1.0,C=C[C@H]1C(=O)N(c2cc(OC)c(OC)c(OC)c2)[C@@H]1c1ccc(OC)c([N+](=O)[O-])c1
0.0,COc1cc(-c2csc(=S)n2-c2ccc(Cl)c(Cl)c2)cc(OC)c1OC
0.0,COc1ccc(C2C3=C(CCCC3=O)N=C3N=C(c4cc(OC)c(OC)c(OC)c4)NN32)cc1[N+](=O)[O-]
0.0,CCOC(=O)NC(n1cnc2c(N)nc(F)nc21)C(Cl)(Cl)Cl
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
1.0,COc1ccc2c(/C=C/C(=O)c3cc(N)c(OC)c(OC)c3)cn(C)c2c1
0.0,CC(=O)NCCc1c(C(=O)c2ccc(Cl)cc2)[nH]c2ccccc12
0.0,CCN1CCN(C(=O)c2[nH]c3ccc(Cl)cc3c2-c2ccccc2)CC1
0.0,Nc1nc(Cl)nc2c1ncn2C(NC(=O)OCc1ccccc1)C(Cl)(Cl)Cl
1.0,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
1.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4ccccc4)C(=O)Nc4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,COc1cc2c(cc1OC)C(c1ccc(Cl)cc1)N(C(=O)c1ccc(/C=C/c3ccccc3)cc1)CC2
0.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)OCCOCCOCCO)CC2
1.0,COc1cccc(-c2cccc(C(=O)c3cc(OC)c(OC)c(OC)c3)n2)c1
0.0,N#Cc1c(N)c(C#N)c(-c2c3ccccc3cc3ccccc23)c2c1CCCC2
1.0,COc1ccc([C@H]2[C@H](COC(=O)CCCC[Se]C#N)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2COC(=O)/C=C/c2ccccc2)cc1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cc(F)ccc3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,COC(=O)c1c(Nc2cc(OC)cc(OC)c2)c2cc(OC)ccc2n1C
1.0,COc1cc(OC)cc(OS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1
0.0,CC1=C(N2CC2)C(=O)C(c2cc(-c3ccc(F)cc3)on2)=C(N2CC2)C1=O
1.0,COc1cc(-c2nnc(-c3cc4ccc(OC(C)C)cc4nc3OC)o2)cc(OC)c1OC
1.0,C#CCN1CCc2cc3c(c(OC)c2[C@@H]1[C@H]1OCc2c1ccc(OC)c2OC)OCO3
0.0,O=c1[nH]cc(F)c(=O)[nH]1
0.0,COc1cc(-c2nnc3n2N=C(c2ccc(-c4ccccc4)cc2)CS3)cc(OC)c1OC
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OC)cc1F
0.0,O=C(/C=C\Nc1ccc2ncccc2c1)c1c(-c2ccc(Cl)cc2)nc2ccccn12
